Id	Text
5895	Absent left hemidiaphragm
5896	Diaphragmatic weakness
5897	Aplasia/hypoplasia involving the skeleton
5898	Aplasia/Hypoplasia involving bones of the skull
5899	Aplasia/Hypoplasia of the maxilla
5900	Aplasia/Hypoplasia of the mandible
5901	Aplasia/Hypoplasia of the frontal sinuses
5902	Aplasia/Hypoplasia involving the sinuses
5903	Abnormal axial skeleton morphology
5904	Aplasia/hypoplasia affecting bones of the axial skeleton
5905	Mixed hypo- and hyperpigmentation of the skin
5906	Abnormality of adipose tissue
5907	Lipodystrophy
5908	Increased adipose tissue
5909	Abnormality of the musculature of the limbs
5910	Aplasia/Hypoplasia involving the musculature of the extremities
5911	Upper limb amyotrophy
5912	Hand muscle atrophy
5913	Abnormality of the musculature of the thorax
5914	Abnormal tarsal bone mineral density
5915	Osteolysis involving bones of the feet
5916	Duplication involving bones of the feet
5917	Synostosis involving bones of the lower limbs
5918	Osteolysis involving bones of the lower limbs
5919	Synostosis involving bones of the feet
5920	Depletion of mitochondrial DNA in muscle tissue
5921	Duplication of bones involving the upper extremities
5922	Supernumerary bones of the axial skeleton
5923	Abnormal cerebral artery morphology
5924	Enlarged epiphysis of the distal phalanx of the 5th finger
5925	Small epiphysis of the distal phalanx of the 5th finger
5926	Triangular epiphysis of the distal phalanx of the 5th finger
5927	Abnormality of the proximal phalanx of the 5th finger
5928	Abnormality of the epiphyses of the 5th finger
5929	Abnormality of the epiphysis of the proximal phalanx of the 5th finger
5930	Triangular epiphysis of the proximal phalanx of the 5th finger
5931	Cone-shaped epiphysis of the proximal phalanx of the 5th finger
5932	Ivory epiphysis of the proximal phalanx of the 5th finger
5933	Enlarged epiphysis of the proximal phalanx of the 5th finger
5934	Small epiphysis of the proximal phalanx of the 5th finger
5935	Absent epiphysis of the proximal phalanx of the 5th finger
5936	Aplasia/Hypoplasia of the middle phalanx of the 5th finger
5937	Absent middle phalanx of 5th finger
5938	obsolete Abnormal form of the 5th finger
5939	Abnormal calcification of the carpal bones
5940	Stippling of the epiphysis of the distal phalanx of the 5th finger
5941	Fragmentation of the epiphysis of the distal phalanx of the 5th finger
5942	Irregular epiphysis of the distal phalanx of the 5th finger
5943	Bullet-shaped middle phalanx of the 5th finger
5944	Broad middle phalanx of the 5th finger
5945	Osteolytic defects of the middle phalanx of the 5th finger
5946	Triangular epiphyses of the metacarpals
5947	Abnormality of the phalanges of the 4th finger
5948	Curved middle phalanx of the 5th finger
5949	Abnormality of the epiphyses of the 4th finger
5950	Patchy sclerosis of the middle phalanx of the 5th finger
5951	Proximal/middle symphalangism of 5th finger
5952	Symphalangism of middle phalanx of 5th finger
5953	Deviation of the 5th finger
5954	Ulnar deviation of the 5th finger
5955	Triangular shaped middle phalanx of the 5th finger
5956	Joint contracture of the 5th finger
5957	Contracture of the distal interphalangeal joint of the 5th finger
5958	Contracture of the proximal interphalangeal joint of the 5th finger
5959	Contracture of the metacarpophalangeal joint of the 5th finger
5960	Bracket epiphysis of the distal phalanx of the 5th finger
5961	Pseudoepiphysis of the distal phalanx of the 5th finger
5962	Fragmentation of the metacarpal epiphyses
5963	Irregular epiphyses of the metacarpals
5964	Ivory epiphyses of the metacarpals
5965	Aplasia/Hypoplasia of the proximal phalanx of the 5th finger
5966	Pseudoepiphyses of the metacarpals
5967	Small epiphyses of the metacarpals
5968	Epiphyseal stippling of the metacarpals
5969	Absent metacarpal epiphyses
5970	Bracket epiphysis of the proximal phalanx of the 5th finger
5971	Abnormality of the epiphysis of the distal phalanx of the 5th finger
5972	Irregular epiphysis of the proximal phalanx of the 5th finger
5973	Pseudoepiphysis of the proximal phalanx of the 5th finger
5974	Stippling of the epiphysis of the proximal phalanx of the 5th finger
5975	Fragmentation of the epiphysis of the proximal phalanx of the 5th finger
5976	Absent epiphysis of the middle phalanx of the 5th finger
5977	Bracket epiphysis of the middle phalanx of the 5th finger
5978	Cone-shaped epiphysis of the middle phalanx of the 5th finger
5979	Enlarged epiphysis of the middle phalanx of the 5th finger
5980	Fragmentation of the epiphysis of the middle phalanx of the 5th finger
5981	Irregular epiphysis of the middle phalanx of the 5th finger
5982	Ivory epiphysis of the middle phalanx of the 5th finger
5983	Pseudoepiphysis of the middle phalanx of the 5th finger
5984	Small epiphysis of the middle phalanx of the 5th finger
5985	Stippling of the epiphysis of the middle phalanx of the 5th finger
5986	Triangular epiphysis of the middle phalanx of the 5th finger
5987	Absent epiphysis of the middle phalanx of the 4th finger
5988	Bracket epiphysis of the middle phalanx of the 4th finger
5989	Cone-shaped epiphysis of the middle phalanx of the 4th finger
5990	Enlarged epiphysis of the middle phalanx of the 4th finger
5991	Fragmentation of the epiphysis of the middle phalanx of the 4th finger
5992	Irregular epiphysis of the middle phalanx of the 4th finger
5993	Ivory epiphysis of the middle phalanx of the 4th finger
5994	Pseudoepiphysis of the middle phalanx of the 4th finger
5995	Small epiphysis of the middle phalanx of the 4th finger
5996	Stippling of the epiphysis of the middle phalanx of the 4th finger
5997	Triangular epiphysis of the middle phalanx of the 4th finger
5998	Aplasia of the proximal phalanx of the 5th finger
5999	Short proximal phalanx of the 5th finger
6000	Broad proximal phalanx of the 5th finger
6001	Bullet-shaped proximal phalanx of the 5th finger
6002	Curved proximal phalanx of the 5th finger
6003	Osteolytic defects of the proximal phalanx of the 5th finger
6004	Patchy sclerosis of the proximal phalanx of the 5th finger
6005	Symphalangism affecting the proximal phalanx of the 5th finger
6006	Triangular shaped proximal phalanx of the 5th finger
6007	Symphalangism of the proximal phalanx of the 5th finger with the 5th metatcarpal
6008	Rhomboid or triangular shaped 5th finger proximal phalanx
6009	Short 5th finger
6010	Aplasia of the 5th finger
6011	Aplasia/Hypoplasia of the distal phalanx of the 5th finger
6012	Broad distal phalanx of the 5th finger
6013	Bullet-shaped distal phalanx of the 5th finger
6014	Osteolytic defects of the distal phalanx of the 5th finger
6015	Patchy sclerosis of the distal phalanx of the 5th finger
6016	Distal/middle symphalangism of 5th finger
6017	Triangular shaped distal phalanx of the 5th finger
6018	Aplasia of the distal phalanx of the 5th finger
6019	Abnormality of the epiphysis of the middle phalanx of the 4th finger
6020	Abnormality of the epiphysis of the proximal phalanx of the 4th finger
6021	Abnormality of the epiphysis of the distal phalanx of the 4th finger
6022	Absent epiphysis of the distal phalanx of the 4th finger
6023	Bracket epiphysis of the distal phalanx of the 4th finger
6024	Cone-shaped epiphysis of the distal phalanx of the 4th finger
6025	Enlarged epiphysis of the distal phalanx of the 4th finger
6026	Fragmentation of the epiphysis of the distal phalanx of the 4th finger
6027	Irregular epiphysis of the distal phalanx of the 4th finger
6028	Ivory epiphysis of the distal phalanx of the 4th finger
6029	Pseudoepiphysis of the distal phalanx of the 4th finger
6030	Small epiphysis of the distal phalanx of the 4th finger
6031	Stippling of the epiphysis of the distal phalanx of the 4th finger
6032	Triangular epiphysis of the distal phalanx of the 4th finger
6033	Absent epiphysis of the proximal phalanx of the 4th finger
6034	Bracket epiphysis of the proximal phalanx of the 4th finger
6035	Cone-shaped epiphysis of the proximal phalanx of the 4th finger
6036	Enlarged epiphysis of the proximal phalanx of the 4th finger
6037	Fragmentation of the epiphysis of the proximal phalanx of the 4th finger
6038	Irregular epiphysis of the proximal phalanx of the 4th finger
6039	Ivory epiphysis of the proximal phalanx of the 4th finger
6040	Pseudoepiphysis of the proximal phalanx of the 4th finger
6041	Small epiphysis of the proximal phalanx of the 4th finger
6042	Stippling of the epiphysis of the proximal phalanx of the 4th finger
6043	Triangular epiphysis of the proximal phalanx of the 4th finger
6044	Aplasia/Hypoplasia of the 4th finger
6045	Deviation of the 4th finger
6046	Joint contracture of the 4th finger
6047	Contracture of the distal interphalangeal joint of the 4th finger
6048	Contracture of the proximal interphalangeal joint of the 4th finger
6049	Contracture of the metacarpophalangeal joint of the 4th finger
6050	Ulnar deviation of the 4th finger
6051	Radial deviation of the 4th finger
6052	Short 4th finger
6053	Aplasia of the 4th finger
6054	Abnormality of the distal phalanx of the 4th finger
6055	Abnormality of the middle phalanx of the 4th finger
6056	Abnormality of the proximal phalanx of the 4th finger
6057	Curved phalanges of the 4th finger
6058	Curved distal phalanx of the 4th finger
6059	Curved middle phalanx of the 4th finger
6060	Curved proximal phalanx of the 4th finger
6061	Aplasia/Hypoplasia of the distal phalanx of the 4th finger
6062	Short distal phalanx of the 4th finger
6063	Aplasia of the distal phalanx of the 4th finger
6064	Broad distal phalanx of the 4th finger
6065	Broad middle phalanx of the 4th finger
6066	Absent middle phalanx of 4th finger
6067	Short middle phalanx of the 4th finger
6068	Bullet-shaped middle phalanx of the 4th finger
6069	Osteolytic defects of the middle phalanx of the 4th finger
6070	Aplasia of the proximal phalanx of the 4th finger
6071	Aplasia/Hypoplasia of the middle phalanx of the 4th finger
6072	Aplasia/Hypoplasia of the proximal phalanx of the 4th finger
6073	Short proximal phalanx of the 4th finger
6074	Bullet-shaped distal phalanx of the 4th finger
6075	Osteolytic defects of the distal phalanx of the 4th finger
6076	Patchy sclerosis of the distal phalanx of the 4th finger
6077	Distal/middle symphalangism of 4th finger
6078	Triangular shaped distal phalanx of the 4th finger
6079	Patchy sclerosis of the middle phalanx of the 4th finger
6080	Symphalangism of middle phalanx of 4th finger
6081	Triangular shaped middle phalanx of the 4th finger
6082	Broad proximal phalanx of the 4th finger
6083	Bullet-shaped proximal phalanx of the 4th finger
6084	Osteolytic defects of the proximal phalanx of the 4th finger
6085	Patchy sclerosis of the proximal phalanx of the 4th finger
6086	Symphalangism affecting the proximal phalanx of the 4th finger
6087	Triangular shaped proximal phalanx of the 4th finger
6088	Abnormality of the phalanges of the 3rd finger
6089	Deviation of the 3rd finger
6090	Aplasia/Hypoplasia of the 3rd finger
6091	Joint contracture of the 3rd finger
6092	Abnormality of the epiphyses of the 3rd finger
6093	Absent epiphysis of the middle phalanx of the 3rd finger
6094	Bracket epiphysis of the middle phalanx of the 3rd finger
6095	Cone-shaped epiphysis of the middle phalanx of the 3rd finger
6096	Enlarged epiphysis of the middle phalanx of the 3rd finger
6097	Fragmentation of the epiphysis of the middle phalanx of the 3rd finger
6098	Irregular epiphysis of the middle phalanx of the 3rd finger
6099	Ivory epiphysis of the middle phalanx of the 3rd finger
6100	Pseudoepiphysis of the middle phalanx of the 3rd finger
6101	Small epiphysis of the middle phalanx of the 3rd finger
6102	Stippling of the epiphysis of the middle phalanx of the 3rd finger
6103	Triangular epiphysis of the middle phalanx of the 3rd finger
6104	Abnormality of the epiphysis of the distal phalanx of the 3rd finger
6105	Abnormality of the epiphysis of the proximal phalanx of the 3rd finger
6106	Abnormality of the epiphysis of the middle phalanx of the 3rd finger
6107	Absent epiphysis of the distal phalanx of the 3rd finger
6108	Bracket epiphysis of the distal phalanx of the 3rd finger
6109	Cone-shaped epiphysis of the distal phalanx of the 3rd finger
6110	Enlarged epiphysis of the distal phalanx of the 3rd finger
6111	Fragmentation of the epiphysis of the distal phalanx of the 3rd finger
6112	Irregular epiphysis of the distal phalanx of the 3rd finger
6113	Ivory epiphysis of the distal phalanx of the 3rd finger
6114	Pseudoepiphysis of the distal phalanx of the 3rd finger
6115	Small epiphysis of the distal phalanx of the 3rd finger
6116	Stippling of the epiphysis of the distal phalanx of the 3rd finger
6117	Triangular epiphysis of the distal phalanx of the 3rd finger
6118	Absent epiphysis of the proximal phalanx of the 3rd finger
6119	Bracket epiphysis of the proximal phalanx of the 3rd finger
6120	Cone-shaped epiphysis of the proximal phalanx of the 3rd finger
6121	Enlarged epiphysis of the proximal phalanx of the 3rd finger
6122	Fragmentation of the epiphysis of the proximal phalanx of the 3rd finger
6123	Irregular epiphysis of the proximal phalanx of the 3rd finger
6124	Ivory epiphysis of the proximal phalanx of the 3rd finger
6125	Pseudoepiphysis of the proximal phalanx of the 3rd finger
6126	Small epiphysis of the proximal phalanx of the 3rd finger
6127	Stippling of the epiphysis of the proximal phalanx of the 3rd finger
6128	Triangular epiphysis of the proximal phalanx of the 3rd finger
6129	Abnormality of the distal phalanx of the 3rd finger
6130	Abnormality of the proximal phalanx of the 3rd finger
6131	Type A brachydactyly
6132	Type A1 brachydactyly
6133	Type A2 brachydactyly
6134	Type C brachydactyly
6135	Broad phalanges of the 5th finger
6136	Bullet-shaped phalanges of the 5th finger
6137	Aplasia/Hypoplasia of the phalanges of the 5th finger
6138	Patchy sclerosis of 5th finger phalanx
6139	Triangular shaped phalanges of the 5th finger
6140	Rhomboid or triangular shaped 5th finger distal phalanx
6141	Aplasia of the fingers
6142	Short finger
6143	Absent epiphyses of the 5th finger
6144	Bracket epiphyses of the 5th finger
6145	Cone-shaped epiphyses of the 5th finger
6146	Enlarged epiphyses of the 5th finger
6147	Fragmentation of the epiphyses of the 5th finger
6148	Irregular epiphyses of the 5th finger
6149	Ivory epiphyses of the 5th finger
6150	Pseudoepiphyses of the 5th finger
6151	Small epiphyses of the 5th finger
6152	Stippling of the epiphyses of the 5th finger
6153	Triangular epiphyses of the 5th finger
6154	Absent epiphyses of the 4th finger
6155	Bracket epiphyses of the 4th finger
6156	Cone-shaped epiphyses of the 4th finger
6157	Enlarged epiphyses of the 4th finger
6158	Fragmentation of the epiphyses of the 4th finger
6159	Irregular epiphyses of the 4th finger
6160	Ivory epiphyses of the 4th finger
6161	Pseudoepiphyses of the 4th finger
6162	Small epiphyses of the 4th finger
6163	Stippling of the epiphyses of the 4th finger
6164	Triangular epiphyses of the 4th finger
6165	Broad phalanges of the 4th finger
6166	Bullet-shaped phalanges of the 4th finger
6167	Patchy sclerosis of 4th finger phalanx
6168	Triangular shaped phalanges of the 4th finger
6169	Aplasia/Hypoplasia of the phalanges of the 4th finger
6170	Absent epiphyses of the 3rd finger
6171	Bracket epiphyses of the 3rd finger
6172	Cone-shaped epiphyses of the 3rd finger
6173	Enlarged epiphyses of the 3rd finger
6174	Fragmentation of the epiphyses of the 3rd finger
6175	Irregular epiphyses of the 3rd finger
6176	Ivory epiphyses of the 3rd finger
6177	Pseudoepiphyses of the 3rd finger
6178	Small epiphyses of the 3rd finger
6179	Stippling of the epiphyses of the 3rd finger
6180	Triangular epiphyses of the 3rd finger
6181	Aplasia/Hypoplasia of the distal phalanx of the 3rd finger
6182	Broad distal phalanx of the 3rd finger
6183	Bullet-shaped distal phalanx of the 3rd finger
6184	Osteolytic defects of the distal phalanx of the 3rd finger
6185	Patchy sclerosis of the distal phalanx of the 3rd finger
6186	Distal/middle symphalangism of 3rd finger
6187	Triangular shaped distal phalanx of the 3rd finger
6188	Curved distal phalanx of the 3rd finger
6189	Aplasia of the distal phalanx of the 3rd finger
6190	Broad middle phalanx of the 3rd finger
6191	Bullet-shaped middle phalanx of the 3rd finger
6192	Curved middle phalanx of the 3rd finger
6193	Osteolytic defects of the middle phalanx of the 3rd finger
6194	Patchy sclerosis of the middle phalanx of the 3rd finger
6195	Symphalangism of middle phalanx of 3rd finger
6196	Triangular shaped middle phalanx of the 3rd finger
6197	Aplasia/Hypoplasia of the middle phalanx of the 3rd finger
6198	Absent middle phalanx of 3rd finger
6199	Short middle phalanx of the 3rd finger
6200	Broad phalanges of the 3rd finger
6201	Bullet-shaped phalanges of the 3rd finger
6202	Curved phalanges of the 3rd finger
6203	Osteolytic defects of the phalanges of the 3rd finger
6204	Patchy sclerosis of 3rd finger phalanx
6205	Symphalangism of the 3rd finger
6206	Triangular shaped phalanges of the 3rd finger
6207	Aplasia/Hypoplasia of the phalanges of the 3rd finger
6208	obsolete Aplasia of the phalanges of the 3rd finger
6209	obsolete Hypoplastic/small phalanges of the 3rd finger
6210	Broad proximal phalanx of the 3rd finger
6211	Bullet-shaped proximal phalanx of the 3rd finger
6212	Curved proximal phalanx of the 3rd finger
6213	Osteolytic defects of the proximal phalanx of the 3rd finger
6214	Patchy sclerosis of the proximal phalanx of the 3rd finger
6215	Symphalangism affecting the proximal phalanx of the 3rd finger
6216	Triangular shaped proximal phalanx of the 3rd finger
6217	Aplasia/Hypoplasia of the proximal phalanx of the 3rd finger
6218	Aplasia of the proximal phalanx of the 3rd finger
6219	Short proximal phalanx of the 3rd finger
6220	Aplasia of the 3rd finger
6221	Short 3rd finger
6222	Radial deviation of the 3rd finger
6223	Ulnar deviation of the 3rd finger
6224	Ulnar deviation of the 2nd finger
6225	Ulnar deviation of finger
6226	Radial deviation of finger
6227	Radial deviation of the 2nd finger
6228	Deviation of the 2nd finger
6229	Contracture of the distal interphalangeal joint of the 3rd finger
6230	Contracture of the metacarpophalangeal joint of the 3rd finger
6231	Contracture of the proximal interphalangeal joint of the 3rd finger
6232	Joint contracture of the hand
6233	Proximal/middle symphalangism of 4th finger
6234	Symphalangism of the proximal phalanx of the 4th finger with the 4th metatcarpal
6235	Proximal/middle symphalangism of 3rd finger
6236	Symphalangism of the proximal phalanx of the 3rd finger with the 3rd metatcarpal
6237	Deviation of the hand or of fingers of the hand
6238	Radial deviation of the hand or of fingers of the hand
6239	Radial deviation of the hand
6240	Ulnar deviation of the hand
6241	Absent epiphyses of the 2nd finger
6242	Bracket epiphyses of the 2nd finger
6243	Cone-shaped epiphyses of the 2nd finger
6244	Enlarged epiphyses of the 2nd finger
6245	Fragmentation of the epiphyses of the 2nd finger
6246	Irregular epiphyses of the 2nd finger
6247	Ivory epiphyses of the 2nd finger
6248	Pseudoepiphyses of the 2nd finger
6249	Small epiphyses of the 2nd finger
6250	Stippling of the epiphyses of the 2nd finger
6251	Triangular epiphyses of the 2nd finger
6252	Abnormality of the epiphysis of the distal phalanx of the 2nd finger
6253	Abnormality of the epiphysis of the middle phalanx of the 2nd finger
6254	Abnormality of the epiphysis of the proximal phalanx of the 2nd finger
6255	Absent epiphysis of the distal phalanx of the 2nd finger
6256	Bracket epiphysis of the distal phalanx of the 2nd finger
6257	Cone-shaped epiphysis of the distal phalanx of the 2nd finger
6258	Enlarged epiphysis of the distal phalanx of the 2nd finger
6259	Fragmentation of the epiphysis of the distal phalanx of the 2nd finger
6260	Irregular epiphysis of the distal phalanx of the 2nd finger
6261	Ivory epiphysis of the distal phalanx of the 2nd finger
6262	Pseudoepiphysis of the distal phalanx of the 2nd finger
6263	Small epiphysis of the distal phalanx of the 2nd finger
6264	Stippling of the epiphysis of the distal phalanx of the 2nd finger
6265	Triangular epiphysis of the distal phalanx of the 2nd finger
6266	Absent epiphysis of the middle phalanx of the 2nd finger
6267	Bracket epiphysis of the middle phalanx of the 2nd finger
6268	Cone-shaped epiphysis of the middle phalanx of the 2nd finger
6269	Enlarged epiphysis of the middle phalanx of the 2nd finger
6270	Fragmentation of the epiphysis of the middle phalanx of the 2nd finger
6271	Irregular epiphysis of the middle phalanx of the 2nd finger
6272	Ivory epiphysis of the middle phalanx of the 2nd finger
6273	Pseudoepiphysis of the middle phalanx of the 2nd finger
6274	Small epiphysis of the middle phalanx of the 2nd finger
6275	Stippling of the epiphysis of the middle phalanx of the 2nd finger
6276	Triangular epiphysis of the middle phalanx of the 2nd finger
6277	Absent epiphysis of the proximal phalanx of the 2nd finger
6278	Bracket epiphysis of the proximal phalanx of the 2nd finger
6279	Cone-shaped epiphysis of the proximal phalanx of the 2nd finger
6280	Enlarged epiphysis of the proximal phalanx of the 2nd finger
6281	Fragmentation of the epiphysis of the proximal phalanx of the 2nd finger
6282	Irregular epiphysis of the proximal phalanx of the 2nd finger
6283	Ivory epiphysis of the proximal phalanx of the 2nd finger
6284	Pseudoepiphysis of the proximal phalanx of the 2nd finger
6285	Small epiphysis of the proximal phalanx of the 2nd finger
6286	Stippling of the epiphysis of the proximal phalanx of the 2nd finger
6287	Triangular epiphysis of the proximal phalanx of the 2nd finger
6288	Aplasia of the 2nd finger
6289	Short 2nd finger
6290	Flexion contracture of the 2nd finger
6291	Contracture of the distal interphalangeal joint of the 2nd finger
6292	Contracture of the metacarpophalangeal joint of the 2nd finger
6293	Contracture of the proximal interphalangeal joint of the 2nd finger
6294	Abnormality of the phalanges of the 2nd finger
6295	Abnormality of the distal phalanx of the 2nd finger
6296	Abnormality of the middle phalanx of the 2nd finger
6297	Abnormality of the proximal phalanx of the 2nd finger
6298	Symphalangism of the 2nd finger
6299	Triangular shaped phalanges of the 2nd finger
6300	Broad phalanges of the 2nd finger
6301	Bullet-shaped phalanges of the 2nd finger
6302	Curved phalanges of the 2nd finger
6303	Osteolytic defects of the phalanges of the 2nd finger
6304	Patchy sclerosis of 2nd finger phalanx
6305	Aplasia/Hypoplasia of the phalanges of the 2nd finger
6306	Abnormality of the hairline
6307	Projection of scalp hair onto lateral cheek
6308	Hypoplasia of the pharynx
6309	Absent tibia
6310	Aplasia/Hypoplasia of the distal phalanx of the 2nd finger
6311	Broad distal phalanx of the 2nd finger
6312	Bullet-shaped distal phalanx of the 2nd finger
6313	Curved distal phalanx of the 2nd finger
6314	Osteolytic defects of the distal phalanx of the 2nd finger
6315	Patchy sclerosis of the distal phalanx of the 2nd finger
6316	Distal/middle symphalangism of 2nd finger
6317	Triangular shaped distal phalanx of the 2nd finger
6318	Aplasia of the distal phalanx of the 2nd finger
6319	Short distal phalanx of the 2nd finger
6320	Aplasia/Hypoplasia of the middle phalanx of the 2nd finger
6321	Broad middle phalanx of the 2nd finger
6322	Bullet-shaped middle phalanx of the 2nd finger
6323	Curved middle phalanx of the 2nd finger
6324	Osteolytic defects of the middle phalanx of the 2nd finger
6325	Patchy sclerosis of the middle phalanx of the 2nd finger
6326	Symphalangism of middle phalanx of 2nd finger
6327	Triangular shaped middle phalanx of the 2nd finger
6328	Absent middle phalanx of 2nd finger
6329	Short middle phalanx of the 2nd finger
6330	Proximal/middle symphalangism of the 2nd finger
6331	Aplasia/Hypoplasia of the proximal phalanx of the 2nd finger
6332	Broad proximal phalanx of the 2nd finger
6333	Bullet-shaped proximal phalanx of the 2nd finger
6334	Curved proximal phalanx of the 2nd finger
6335	Osteolytic defects of the proximal phalanx of the 2nd finger
6336	Patchy sclerosis of the proximal phalanx of the 2nd finger
6337	Symphalangism affecting the proximal phalanx of the 2nd finger
6338	Triangular shaped proximal phalanx of the 2nd finger
6339	Vestibular Schwannoma
6340	Bilateral vestibular Schwannoma
6341	Unilateral vestibular Schwannoma
6342	Abnormality of the vestibulocochlear nerve
6343	Astrocytoma
6344	Peripheral Schwannoma
6345	Retinal hamartoma
6346	Occasional neurofibromas
6347	Aplasia of the proximal phalanx of the 2nd finger
6348	Short proximal phalanx of the 2nd finger
6349	Symphalangism of the proximal phalanx of the 2nd finger with the 2nd metatcarpal
6350	Abnormality of thumb epiphysis
6351	Flexion contracture of thumb
6352	Aplasia/Hypoplasia of the thumb
6353	Abnormality of thumb phalanx
6354	Deviation of the thumb
6355	Complete duplication of distal phalanx of the thumb
6356	Complete duplication of proximal phalanx of the thumb
6357	Duplication of the 1st metacarpal
6358	Bifid distal phalanx of the thumb
6359	Duplication of the distal phalanx of the thumb
6360	Duplication of the proximal phalanx of the thumb
6361	Bifid proximal phalanx of the thumb
6362	Complete duplication of the first metacarpal
6363	Bifid first metacarpal
6364	Abnormality of the distal phalanx of the thumb
6365	Abnormality of the proximal phalanx of the thumb
6366	obsolete Radial deviation of the thumb
6367	obsolete Ulnar deviation of the thumb
6368	Distally placed thumb
6369	Proximal placement of thumb
6370	Contractures of the carpometacarpal joint of the thumb
6371	Contractures of the metacarpophalangeal joint of the thumb
6372	Contractures of the interphalangeal joint of the thumb
6373	Aplasia/Hypoplasia of the proximal phalanx of the thumb
6374	Broad proximal phalanx of the thumb
6375	Bullet-shaped proximal phalanx of the thumb
6376	Curved proximal phalanx of the thumb
6377	Osteolytic defect of the proximal phalanx of the thumb
6378	Patchy sclerosis of the proximal phalanx of the thumb
6379	Synostosis of thumb phalanx
6380	Triangular shaped proximal phalanx of the thumb
6381	Absent proximal phalanx of thumb
6382	Short proximal phalanx of thumb
6383	Synostosis of the proximal phalanx of the thumb with the 1st metatcarpal
6384	Aplasia/Hypoplasia of the distal phalanx of the thumb
6385	Broad distal phalanx of the thumb
6386	Bullet-shaped distal phalanx of the thumb
6387	Curved distal phalanx of the thumb
6388	Osteolytic defect of the distal phalanx of the thumb
6389	Patchy sclerosis of the distal phalanx of the thumb
6390	Triangular shaped distal phalanx of the thumb
6391	Aplasia of the distal phalanx of the thumb
6392	Short distal phalanx of the thumb
6393	Bullet-shaped thumb phalanx
6394	Curved thumb phalanx
6395	Osteolytic defect of thumb phalanx
6396	Patchy sclerosis of thumb phalanx
6397	Symphalangism of the thumb
6398	Triangular shaped thumb phalanx
6399	Aplasia/Hypoplasia of the phalanges of the thumb
6400	Partial absence of thumb
6401	Short phalanx of the thumb
6402	Abnormality of the epiphysis of the distal phalanx of the thumb
6403	Abnormality of the epiphysis of the proximal phalanx of the thumb
6404	Absent epiphysis of the proximal phalanx of the thumb
6405	Bracket epiphysis of the proximal phalanx of the thumb
6406	Cone-shaped epiphysis of the proximal phalanx of the thumb
6407	Enlarged epiphysis of the proximal phalanx of the thumb
6408	Fragmentation of the epiphysis of the proximal phalanx of the thumb
6409	Irregular epiphysis of the proximal phalanx of the thumb
6410	Ivory epiphysis of the proximal phalanx of the thumb
6411	Pseudoepiphysis of the proximal phalanx of the thumb
6412	Small epiphysis of the proximal phalanx of the thumb
6413	Stippling of the epiphysis of the proximal phalanx of the thumb
6414	Triangular epiphysis of the proximal phalanx of the thumb
6415	Absent epiphysis of the distal phalanx of the thumb
6416	Bracket epiphysis of the distal phalanx of the thumb
6417	Cone-shaped epiphysis of the distal phalanx of the thumb
6418	Enlarged epiphysis of the distal phalanx of the thumb
6419	Fragmentation of the epiphysis of the distal phalanx of the thumb
6420	Irregular epiphysis of the distal phalanx of the thumb
6421	Ivory epiphysis of the distal phalanx of the thumb
6422	Pseudoepiphysis of the distal phalanx of the thumb
6423	Small epiphysis of the distal phalanx of the thumb
6424	Stippling of the epiphysis of the distal phalanx of the thumb
6425	Triangular epiphysis of the distal phalanx of the thumb
6426	Absent epiphyses of the thumb
6427	Bracket epiphyses of the thumb
6428	Cone-shaped epiphysis of the thumb
6429	Enlarged thumb epiphysis
6430	Fragmentation of thumb epiphysis
6431	Irregular thumb epiphysis
6432	Ivory epiphysis of the thumb
6433	Pseudoepiphysis of the thumb
6434	Small thumb epiphysis
6435	Stippling of thumb epiphysis
6436	Triangular epiphyses of the thumb
6437	Contracture of the distal interphalangeal joint of the fingers
6438	Osteolytic defects of the hand bones
6439	Finger symphalangism
6440	Metacarpal synostosis
6441	Carpal synostosis
6442	Synostosis involving the 1st metacarpal
6443	Chronic CSF lymphocytosis
6444	Synostosis involving the 2nd metacarpal
6445	Synostosis involving the 3rd metacarpal
6446	Synostosis involving the 4th metacarpal
6447	Synostosis involving the 5th metacarpal
6448	Increased CSF interferon alpha
6449	Chilblain lesions
6450	Retinal capillary hemangioma
6451	Spinal hemangioblastoma
6452	Abnormality of the epididymis
6453	Papillary cystadenoma of the epididymis
6454	Subependymal nodules
6455	Cortical tubers
6456	Subependymal giant-cell astrocytoma
6457	Hypomelanotic macule
6458	Adenoma sebaceum
6459	Shagreen patch
6460	Dental enamel pits
6461	Abnormality of the subungual region
6462	Subungual fibromas
6463	Bladder neoplasm
6464	Renal neoplasm
6465	Achromatic retinal patches
6466	Neoplasm of striated muscle
6467	Cardiac rhabdomyoma
6468	Rhabdomyoma
6469	Cerebral hamartomata
6470	Plexiform neurofibroma
6471	Glioma
6472	Optic nerve glioma
6473	Spinal neurofibromas
6474	Tibial pseudoarthrosis
6475	Lisch nodules
6476	Abnormality of the antihelix
6477	Hypoplasia of the antihelix
6478	Aplasia of the parotid gland
6479	Nephrosclerosis
6480	Stiff shoulders
6481	Distichiasis
6482	Abnormality of the spinal dura mater
6483	Spinalarachnoid cyst
6484	Thick nasal septum
6485	Lumbosacral hirsutism
6486	Large earlobe
6487	Aplasia of the pectoralis major muscle
6488	Cleft in skull base
6489	Fibrous syngnathia
